gene	panel_id	enhancer	interval_id	initial_rho	pvalue_one_tailed_positive	distance_to_tss	abs_distance_to_tss	latent_state_rho	mean_abs_diff	mean_abs_logfc	residual_std	diff_structure_score	logfc_structure_score	residual_structure_score	difference_structure_score
meis2a	E31	chr17:52861080-52861580	17-52861080-52861580	0.16531380139594096	9.714432486012352e-138	38908	38908	0.07300971476000417	0.24615948087640255	1.4189033514366614	0.2171238901490825	0.2723390512093225	1.4967717463005106	0.22275221640812404	0.5610918328017
meis2a	E32	chr17:52862244-52862744	17-52862244-52862744	0.07393988212658026	6.314643604217751e-29	40072	40072	-0.06406175446395113	0.31833130455048764	3.003596932937134	0.22526343223048817	0.3734761152484056	3.2915784316732455	0.234602603153569	1.0543959651214228
meis2a	E33	chr17:52864068-52864568	17-52864068-52864568	0.05780351271509952	2.11408333097682e-18	41896	41896	0.02588922269627659	0.29539438393199635	2.5036495937665997	0.22031205545503646	0.33987897276073403	2.588104379647577	0.22360371268370818	0.8612389834554857
meis2a	E34	chr17:52866084-52866584	17-52866084-52866584	0.09391817305075843	1.640658623307758e-45	43912	43912	0.0768176880923204	0.260422400601188	1.6533223481722306	0.22355224160095127	0.2814497951087091	1.7305132722855887	0.2287152788468689	0.625258583711285
meis2a	E35	chr17:52866644-52867144	17-52866644-52867144	0.16065320269579608	4.128320949518369e-130	44472	44472	0.11223507374402604	0.216868896443924	0.7956613568646478	0.18549410007845796	0.23025354225017544	0.8670391516323429	0.18549410007845796	0.3737841398356162
meis2a	E36	chr17:52867480-52867980	17-52867480-52867980	0.028953823572300322	7.081183142224734e-06	45308	45308	-0.03989327181610163	0.23368139128525015	1.0653213183897878	0.2082732847839853	0.2505209091087589	1.1018397409743135	0.21228308392866926	0.4499673782621162
meis2a	E37	chr17:52869325-52869825	17-52869325-52869825	0.057785186596444015	2.1658489770413574e-18	47153	47153	0.01507771347675876	0.32622767016240356	3.470025225641286	0.21304147123372458	0.37539159215493784	3.5997420882435014	0.21369949455460463	1.124886982016962
meis2a	E38	chr17:52870065-52870565	17-52870065-52870565	0.10356348490624058	6.109523690507302e-55	47893	47893	0.03150774758066147	0.3099645967389443	2.973967608049451	0.21564224790149844	0.35922231637563595	3.1112417367404066	0.22252621994721175	0.9993835377168803
meis2a	E39	chr17:52872622-52873122	17-52872622-52873122	0.1280836258158913	3.9342712894828814e-83	50450	50450	0.10795274258192203	0.2795702440514861	2.32105322312045	0.22260651115380828	0.31190563629807017	2.50105049565833	0.23327758553726663	0.8316720333718539
meis2a	E40	chr17:52887140-52887640	17-52887140-52887640	0.1117424636747921	1.1450610146004286e-63	64968	64968	0.044148903060316956	0.23050240424054932	1.1035474420998377	0.21621654557151684	0.24504587160227126	1.1360175154324361	0.2222537482459912	0.4598115393851145
meis2a	E41	chr17:52888778-52889278	17-52888778-52889278	0.044247689756936916	1.6077693597616706e-11	66606	66606	0.047187776181780154	0.313431469667038	3.0635984796106315	0.21968805183543236	0.35664803574046305	3.077392819533053	0.2266786671694531	0.9913449526887571
meis2a	E42	chr17:52889332-52889832	17-52889332-52889832	0.030892825482109393	1.8090313716210758e-06	67160	67160	0.03342125538379266	0.3424737202388247	4.208108659134936	0.21221753498685542	0.39547543451237654	4.286977009145997	0.21340418707030165	1.3046258915660556
meis2a	E43	chr17:52890765-52891265	17-52890765-52891265	0.059067355517356306	3.914616307876404e-19	68593	68593	-0.06001399641652089	0.2531911541257853	1.3921616237791665	0.21644126668263589	0.2861774612104625	1.5069081935085853	0.2193830470849061	0.5679820993410485
meis2a	E44	chr17:52894047-52894547	17-52894047-52894547	0.09686486233163662	2.7109943220632027e-48	71875	71875	0.08790602873876831	0.28539268356850195	2.3622899550313674	0.23456066614901214	0.3240117630337198	2.612940679952129	0.24973620933169274	0.8702475484676127
meis2a	E45	chr17:52896381-52896881	17-52896381-52896881	0.11325874706794443	2.327031056625942e-65	74209	74209	0.08631466693362842	0.31590770285116565	3.3687007952985035	0.21038885501043877	0.3783289582258396	3.594583548660591	0.23174994916753172	1.1310899526641198
meis2a	E46	chr17:52898955-52899455	17-52898955-52899455	0.06610683996601308	1.6898908704560042e-23	76783	76783	-0.03754833985655471	0.3567567992001164	4.57347010889283	0.19865423321558093	0.4235584399707804	4.900930401380169	0.20910499857700082	1.4678427258353046
meis2a	E47	chr17:52900592-52901092	17-52900592-52901092	0.10107916475481359	2.0122140840962295e-52	78420	78420	-0.03311934300493721	0.2981181968911224	2.394786942895264	0.20213218446019032	0.34142149251605003	2.419492526870657	0.20801681508605863	0.8142476140042048
meis2a	E48	chr17:52901499-52901999	17-52901499-52901999	0.08013368098802659	1.2054015311496422e-33	79327	79327	0.0561472863742097	0.2945302273945215	2.3573814397721238	0.2103657290781229	0.3368461735615563	2.477189332451514	0.22548728137729956	0.8329563510195559
meis2a	E49	chr17:52903722-52904222	17-52903722-52904222	0.14878153511387077	1.0371508175481509e-111	81550	81550	0.09899590342140559	0.2490779778135248	1.5080586121962385	0.22558129743581906	0.2667748223867587	1.5377672140036183	0.2306733049676153	0.5718873891942734
meis2a	E50	chr17:52904961-52905461	17-52904961-52905461	0.23282939179249565	1.1953488631629862e-274	82789	82789	0.16241639938214308	0.2060391450030063	0.8740850539697305	0.20723708931193138	0.21110911744874225	0.8754482908497757	0.20927373882691847	0.3765515282813623
meis2a	E51	chr17:52905662-52906162	17-52905662-52906162	0.2913166231975717	0.0	83490	83490	0.205716257575795	0.21829192164900332	0.7797022738766874	0.17650811990800205	0.22971997305169578	0.8436335426987944	0.1815687346831926	0.3663454320344943
meis2a	E52	chr17:52908910-52909410	17-52908910-52909410	0.23030595922364244	1.2839118746138764e-268	86738	86738	0.12343744771640315	0.23598173806427955	0.8223816400656095	0.17343984431055512	0.2540609676233946	0.9065561769671717	0.17640523910266373	0.39000526497708304
meis2a	E53	chr17:52911819-52912319	17-52911819-52912319	0.10701379978644777	1.536608776854214e-58	89647	89647	0.06990412197689544	0.3119615382931762	3.1475390970184645	0.21829175888121247	0.34874954728615126	3.2286742948725817	0.22323073189169845	1.0247991487947004
meis2a	E54	chr17:52916810-52917310	17-52916810-52917310	0.20311367130216426	3.3348335280829174e-208	94638	94638	0.15131515410611193	0.23340447219234112	1.2786892316290093	0.2251360965899958	0.2463970304490573	1.354591268291746	0.23154622578127548	0.5182478082760058
meis2a	E55	chr17:52919731-52920231	17-52919731-52920231	0.10293549828644115	2.680842261802927e-54	97559	97559	0.04890128354430883	0.29827519151055154	2.692962446432119	0.22138975922011445	0.3331083280470936	2.7688466233203184	0.22138975922011445	0.9029414027759571
meis2a	E56	chr17:52920545-52921045	17-52920545-52921045	0.10533108697494935	9.056407719842223e-57	98373	98373	0.018623683675046788	0.3343147939034734	3.7311262919770707	0.21552577391860941	0.39086450974184744	3.8999087551163725	0.22461855876919365	1.2099394882450498
meis3	E1	chr15:6765003-6765503	15-6765003-6765503	0.07186606966707551	1.9767957901997048e-27	-98064	98064	-0.027496960667819294	0.35348029824666904	4.98948957511043	0.19318562189611108	0.438382575536288	5.1757634260228595	0.19501329235240525	1.537548539043572
meis3	E2	chr15:6767435-6767935	15-6767435-6767935	0.0722572030672409	1.0402018412050281e-27	-95632	95632	0.025984671863597136	0.3698476698020536	5.988613239301557	0.16075520755064887	0.4704180578762404	6.146141320683541	0.1625519529314721	1.7815957368473965
meis3	E3	chr15:6791302-6791802	15-6791302-6791802	0.08574426495970079	3.0128893537358825e-38	-71765	71765	0.006439207024565543	0.35496800831614056	5.152371761595231	0.1866526868015428	0.44786090799674755	5.481383551845612	0.1866526868015428	1.6148186915406422
meis3	E4	chr15:6796083-6796583	15-6796083-6796583	0.11942585422089344	1.7582710865392817e-72	-66984	66984	0.002032588020845657	0.3278497976559344	4.0015767828490505	0.2036299370151811	0.3942681588366582	4.163133309784607	0.2078832778534018	1.2712497382295056
meis3	E5	chr15:6824902-6825402	15-6824902-6825402	0.09469791443456999	3.0712770534639863e-46	-38165	38165	0.013655327540430275	0.3405092988008845	4.733106847428299	0.20021692475091427	0.41025592939905514	5.174218453586191	0.21977308270947296	1.5345775641044852
meis3	E6	chr15:6825844-6826344	15-6825844-6826344	0.08722429369861291	1.6329097577436096e-39	-37223	37223	0.08221233389323522	0.24461138826592904	1.4376058808528074	0.218827790562591	0.2687303385261614	1.4979699285958665	0.22995714942730616	0.5624696198589884
meis3	E7	chr15:6839418-6839918	15-6839418-6839918	0.09123189741451528	4.7379504627580065e-43	-23649	23649	0.07304118925907009	0.3291836279048451	4.257137659145889	0.2238891671552272	0.38585759707699474	4.537721220794408	0.24208243387361394	1.373502195885165
meis3	E8	chr15:6844744-6845244	15-6844744-6845244	0.10516315310614023	1.3554314905354403e-56	-18323	18323	0.03330510816413892	0.3241463345858233	4.201515250299536	0.21621652851709328	0.406646905123133	4.605871546557086	0.22138072438481546	1.3916099022232102
meis3	E9	chr15:6850858-6851358	15-6850858-6851358	0.14590746777710495	1.7746550990465868e-107	-12209	12209	0.03795370469614282	0.30858227936322535	3.4553000387954715	0.2117090790800249	0.37187954631681686	3.6020082412928134	0.21318573515187628	1.1238688861530868
meis3	E10	chr15:6859107-6859607	15-6859107-6859607	0.06592653883509428	2.2166706786483068e-23	-3960	3960	0.0359251265913428	0.2657299658349162	1.9235620659129615	0.20948890593056874	0.30774878806851397	1.9999510793008433	0.21500706658074803	0.6983397583558781
meis3	E11	chr15:6860465-6860965	15-6860465-6860965	0.1860606097124118	1.6773617735803006e-174	-2602	2602	0.0786314608192674	0.2615461646290551	1.7872744842900996	0.215002607567345	0.2890592054683949	1.8652928603757226	0.23016061207524127	0.6625031115076231
meis3	E12	chr15:6865306-6865806	15-6865306-6865806	0.03962618596884888	1.4024398738120623e-09	2239	2239	0.022497053963519944	0.3660452734237537	5.705990449183878	0.17741572935068217	0.46073376914246666	6.0458183816855	0.1806631794485221	1.7589802158853445
meis3	E13	chr15:6866010-6866510	15-6866010-6866510	0.22057070533031625	4.952420976542427e-246	2943	2943	0.04770405527049623	0.2425826046475492	1.019793215957254	0.19056968025663443	0.2766542082468724	1.1229436383263756	0.20000396164317044	0.4613989794554525
meis3	E14	chr15:6867010-6867510	15-6867010-6867510	0.06535804522597005	5.1901149905241457e-23	3943	3943	0.024837450101079305	0.24752039456918457	1.395636344210196	0.2192246552577381	0.2752183344854196	1.4518307069361158	0.22850703764879246	0.5530224737052741
meis3	E15	chr15:6870260-6870760	15-6870260-6870760	0.14778166319991298	3.150061057975057e-110	7193	7193	0.11135188798089565	0.2657897831404744	2.0701689238318446	0.22074757497787167	0.30931658064288536	2.1843280292601968	0.22295917257896197	0.7478443499748401
meis3	E16	chr15:6872297-6872797	15-6872297-6872797	0.20043042053882623	1.0893333597802038e-202	9230	9230	0.06698312817318869	0.2840632025310977	2.5355366732442377	0.22287798432212802	0.32125207124803873	2.75932251380841	0.22287798432212802	0.8963387514640628
meis3	E17	chr15:6875126-6875626	15-6875126-6875626	0.37920280367994297	0.0	12059	12059	0.28242074366191244	0.20659485745999864	0.9326992203368418	0.20377608202379793	0.2123695268650094	0.9833114124286025	0.20546635610152522	0.4026888884886882
meis3	E18	chr15:6880061-6880561	15-6880061-6880561	0.16429947789084734	4.646966027958861e-136	16994	16994	0.12540847329773716	0.28889745088202595	2.8766316541531576	0.22662516474276023	0.331474046764536	2.9734972943368683	0.235830376707717	0.9585045741377325
meis3	E19	chr15:6886008-6886508	15-6886008-6886508	0.40353507940812366	0.0	22941	22941	0.16422282372193128	0.22025130585742017	0.9440028189205978	0.18678048832591607	0.24815662059703741	1.0636863264771008	0.19274605112901202	0.43264534775324437
meis3	E20	chr15:6890100-6890600	15-6890100-6890600	0.317844442040514	0.0	27033	27033	0.19189484213747574	0.27566687743916085	1.077057094366104	0.15680738017087545	0.3160462982413732	1.2367289098720207	0.15788369000645572	0.49086003826681396
meis3	E21	chr15:6891202-6891702	15-6891202-6891702	0.1317313617443306	7.558227446788455e-88	28135	28135	0.052177489680239386	0.26265121695810595	1.7571311651968464	0.22776433038827468	0.2950955641508428	1.8112315267882995	0.2311815144005466	0.6517596373976033
meis3	E22	chr15:6894487-6894987	15-6894487-6894987	0.07179121064561604	2.234386453249598e-27	31420	31420	0.05400159490006659	0.29707786007767084	2.7144266319102073	0.20610960042914472	0.3610103233281073	3.0039602614973657	0.2641958180737433	0.9878627310313945
meis3	E23	chr15:6903356-6903856	15-6903356-6903856	0.09757108887824022	5.6691059896884846e-49	40289	40289	-0.003693070475619372	0.27225786265684	1.8525160802009257	0.22658917247281157	0.31049127597818893	1.9250840366889956	0.2273171592842181	0.6850285253130008
meis3	E24	chr15:6924456-6924956	15-6924456-6924956	0.04450853260694838	1.2318972000483882e-11	61389	61389	0.011052615888910204	0.34264485049618426	4.666839030045284	0.2131957045800751	0.4214491637528336	5.087426002492241	0.2217427650877054	1.5180461339048905
meis3	E25	chr15:6928778-6929278	15-6928778-6929278	0.07452452325349034	2.3499719166899267e-29	65711	65711	-0.01468129274313555	0.3559333532518481	5.239914259543484	0.18665343094970333	0.44626922164359856	5.387430406947395	0.19102312391056123	1.5922233837629847
meis3	E26	chr15:6941067-6941567	15-6941067-6941567	0.08926260881651084	2.714996745403217e-41	78000	78000	-0.074273501685409	0.3538557551695678	4.9633245535308195	0.19507208239126028	0.4418546512858798	5.272566752112254	0.20123384346564627	1.5653153937553914
meox1	E1	chr12:27393682-27394182	12-27393682-27394182	0.0397171171046211	1.2902540161109664e-09	-68293	68293	-0.0021770971069449145	0.3207199393752284	2.8577472375274087	0.22686661345639125	0.4049460482039464	2.8817055967856304	0.2350353877030804	0.9646672041740644
meox1	E2	chr12:27401802-27402302	12-27401802-27402302	0.04825129042988845	2.2854129338696434e-13	-60173	60173	0.03456235439315056	0.3683219540552296	4.24087840160942	0.20007310232846856	0.4817771420232475	4.423734371652963	0.2006531997760933	1.3688730696441724
meox1	E3	chr12:27410921-27411421	12-27410921-27411421	0.10061892151833925	5.798297675442357e-52	-51054	51054	-0.0014433513505362216	0.36898803155820525	4.389904748878789	0.20314635526459526	0.4887238585532064	4.559905270320979	0.2053863955888034	1.4073510994576082
meox1	E4	chr12:27416142-27416642	12-27416142-27416642	0.04667742706034149	1.2693504832220754e-12	-45833	45833	0.056548603129020825	0.3416950954788332	3.413616927393109	0.20654257507093465	0.43167790115208726	3.471973439739323	0.21008899716994472	1.1141956694051462
meox1	E5	chr12:27417004-27417504	12-27417004-27417504	0.10590163845138809	2.290162582545117e-57	-44971	44971	0.13820742549776047	0.3507463072100301	4.141951259346338	0.19424944596348542	0.2562836951748069	4.163806422370594	0.20209668274027942	1.214198922621669
meox1	E6	chr12:27419082-27419582	12-27419082-27419582	0.17355109870955107	8.748993811354032e-152	-42893	42893	0.03600345814050041	0.32088668886589744	2.922276580324654	0.21915453204190344	0.40341270197566204	2.9701211786007593	0.22108188437383988	0.9812740349712986
meox1	E7	chr12:27424984-27425484	12-27424984-27425484	0.059036854477571336	4.078952919491267e-19	-36991	36991	-0.07131794803489558	0.40177232559096004	5.93354830820411	0.18222414955962102	0.5515955469756612	6.343541147130529	0.20300683778391493	1.877575898797267
meox1	E8	chr12:27425954-27426454	12-27425954-27426454	0.133938476303145	9.086844743512336e-91	-36021	36021	0.10139840206348293	0.35010519190685085	4.2844962513917295	0.20265326980457368	0.4487631152496677	4.733871669571712	0.11296965372046795	1.402512542294959
meox1	E9	chr12:27434658-27435158	12-27434658-27435158	0.11036166647132478	3.7972137959107027e-62	-27317	27317	-0.021916140516160795	0.355473648401727	4.021074282391121	0.23068385041502945	0.4519558001550286	4.131823336030637	0.24060640652567677	1.2979503963536574
meox1	E10	chr12:27435787-27436287	12-27435787-27436287	0.3168346441791214	0.0	-26188	26188	0.15655079800178848	0.31315454564161943	3.2245901203261726	0.2249240004353563	0.39225179310643044	3.4594400183790257	0.2365336386991585	1.104547495382034
meox1	E11	chr12:27438259-27438759	12-27438259-27438759	0.08971947444418768	1.0698363674855463e-41	-23716	23716	-0.09557962470289534	0.39445613131955115	5.371456989264522	0.1883454710958247	0.5477209246676816	5.687812981384272	0.2120786000551165	1.7152691252324315
meox1	E12	chr12:27439565-27440065	12-27439565-27440065	0.10709379275478187	1.2638423380342571e-58	-22410	22410	-0.14578089651893975	0.33536889132186	2.7784945778283565	0.196968836426553	0.4555041087662214	2.9369857915096125	0.21563534012395524	0.991920460427276
meox1	E13	chr12:27440433-27440933	12-27440433-27440933	0.11743167502875662	3.8915395953928256e-70	-21542	21542	0.15956158122570874	0.24652531382767803	1.334854359415756	0.22031825359838836	0.2809862550119279	1.4684379747171084	0.2463230980970546	0.5657170800180173
meox1	E14	chr12:27444277-27444777	12-27444277-27444777	0.12155132258515508	5.025611529453054e-75	-17698	17698	0.07550973245435316	0.34221468250355164	3.77908748201512	0.20849800746734962	0.4359530397499513	3.920112650336711	0.11691306266611312	1.195328950417298
meox1	E15	chr12:27445835-27446335	12-27445835-27446335	0.2323334200085821	1.8562875513643033e-273	-16140	16140	0.17091829710552683	0.31459493218928575	3.2068966339326717	0.21362170671058453	0.38323950778087307	3.3765983245111295	0.22272241429160441	1.075398229242193
meox1	E16	chr12:27448138-27448638	12-27448138-27448638	0.1427756192805571	5.813089881181658e-103	-13837	13837	0.07772351326081882	0.3175552971984053	3.0175314828697988	0.22177228307292735	0.38413371271556024	3.054906338553857	0.11196270601740022	0.9565670168307784
meox1	E17	chr12:27449522-27450022	12-27449522-27450022	0.26785501063829203	0.0	-12453	12453	0.17198898611011856	0.28252178109185966	2.197941517515212	0.22802739236281852	0.19122400924521474	2.2859179537253023	0.23802128277192997	0.731276541099587
meox1	E18	chr12:27452799-27453299	12-27452799-27453299	0.09970818752884598	4.640440131658937e-51	-9176	9176	0.07092515692388249	0.3579508039103258	4.369507079534968	0.20994880344315575	0.44345811654088324	4.459725807604216	0.11058209409480708	1.3310184314505897
meox1	E19	chr12:27457095-27457595	12-27457095-27457595	0.2547822068976297	0.0	-4880	4880	0.08343946148173867	0.2635665291673333	1.608900551170189	0.23291868732220433	0.3263738740795127	1.6822803361895717	0.24204194656026415	0.6358343149752905
meox1	E20	chr12:27457696-27458196	12-27457696-27458196	0.4999348754198555	0.0	-4279	4279	0.4352317534968674	0.18415502326420394	0.7560127312663971	0.19669294038570914	0.20461155290927815	0.8187982431943834	0.20588959646820001	0.3586055407261771
meox1	E21	chr12:27464326-27464826	12-27464326-27464826	0.29483739698935435	0.0	2351	2351	0.01632723305193933	0.362106005048714	4.5983008195	0.2129316189305747	0.49236816286943325	4.887763890168234	0.21715660869706654	1.494893050733805
meox1	E22	chr12:27465037-27465537	12-27465037-27465537	0.3150945352087888	0.0	3062	3062	0.03991196571482288	0.29767145755370794	2.3683427764419296	0.2338986237709105	0.36936747210599896	2.745444962696258	0.23796301008331228	0.9173952830456233
meox1	E23	chr12:27468908-27469408	12-27468908-27469408	0.3906959774113192	0.0	6933	6933	0.2768381158142219	0.31786533767277664	3.914267809010545	0.2252806994274635	0.3706019191008553	4.172567478414998	0.2382413198177311	1.2747670991802975
meox1	E24	chr12:27469783-27470283	12-27469783-27470283	0.3840601659953343	0.0	7808	7808	0.287656649100169	0.23213236702614376	1.4490935692602718	0.22712471309972312	0.26117651176699325	1.5103550474180392	0.22943530366983134	0.562361722845748
meox1	E25	chr12:27470296-27470796	12-27470296-27470796	0.3720723324555514	0.0	8321	8321	0.23418406993062138	0.282076373052062	2.3592444726948902	0.22019796176825177	0.33920897196794864	2.487792867358276	0.2223819325961863	0.8354654820354137
meox1	E26	chr12:27476301-27476801	12-27476301-27476801	0.057147312606432576	5.0034945143051004e-18	14326	14326	0.1109232506899897	0.24885486330448878	1.3670797667320762	0.22283166202074503	0.2857380891477526	1.4161005543853527	0.2262684039810422	0.5475143156488039
meox1	E27	chr12:27478547-27479047	12-27478547-27479047	0.2450592564899348	6.398520660939516e-305	16572	16572	0.0016538095630322595	0.33660763140077377	3.393240217729134	0.2160609763689703	0.4438266234023094	3.698117115888139	0.21925650033537372	1.1787997034503395
meox1	E28	chr12:27482440-27482940	12-27482440-27482940	0.18396206176663463	1.4229157649259991e-170	20465	20465	0.12290922687136208	0.25710808932180185	1.5467010447705691	0.2301088657014816	0.3025192135639429	1.600503947143302	0.2315792713852527	0.602186417196241
meox1	E29	chr12:27483932-27484432	12-27483932-27484432	0.22271747338933898	6.408355789301682e-251	21957	21957	0.06993153708784933	0.3494365243308964	4.268262275625965	0.22399716621898969	0.44227472720117283	4.329331671834213	0.12762918733545814	1.3039130244064328
meox1	E30	chr12:27485052-27485552	12-27485052-27485552	0.1913911963510656	1.0740565808107337e-184	23077	23077	0.16441849336068007	0.3121607500051333	3.1511556448612326	0.2255124424955171	0.3839171651215635	3.3083250704936122	0.2334369071579023	1.0623510511772942
meox1	E31	chr12:27492935-27493435	12-27492935-27493435	0.2567967923338388	0.0	30960	30960	0.16559875286196432	0.2727860799906004	1.9684537278168515	0.22880902916270124	0.19964564884766536	2.012990537580078	0.23141228545406137	0.6641001938430071
meox1	E32	chr12:27494810-27495310	12-27494810-27495310	0.20724307436312212	7.615164199471591e-217	32835	32835	0.1461311001100238	0.2949376682847466	2.5379349771369264	0.21477425388175828	0.36947302234457186	2.5953076194665554	0.21988869664455862	0.8735771576300632
meox1	E33	chr12:27496703-27497203	12-27496703-27497203	0.23152719034417482	1.5808768696404892e-271	34728	34728	-0.0031631629461950916	0.3144577622033028	2.5758183824813754	0.2206987903442483	0.4029570364206133	2.6751536969124032	0.2239172176850088	0.9083422649860993
meox1	E34	chr12:27500828-27501328	12-27500828-27501328	0.25390943452207226	0.0	38853	38853	0.04681622362765149	0.3024750606700547	2.4152597639666546	0.228930590991729	0.38697456183593365	2.6086048278034712	0.23187282862387731	0.8880965217035983
meox1	E35	chr12:27504005-27504505	12-27504005-27504505	0.44578223147387097	0.0	42030	42030	0.21038054199864462	0.2262174885607331	0.9622789814894607	0.22975405230977608	0.26151832038457734	1.0671642647338784	0.25971227307794537	0.4622976899145814
meox1	E36	chr12:27504507-27505007	12-27504507-27505007	0.2938222198397924	0.0	42532	42532	0.010920373342213293	0.3076876954924621	2.4469902543295405	0.22737800899092667	0.39765402389646787	2.7298362948223196	0.23995378351824667	0.9255045074955534
meox1	E37	chr12:27507992-27508492	12-27507992-27508492	0.3969787433151265	0.0	46017	46017	0.22322863490827735	0.24904048781878801	0.9483921340888596	0.15527472320396343	0.28124129224631533	1.0923232121377326	0.15843655351092942	0.4410301136617846
meox1	E38	chr12:27508999-27509499	12-27508999-27509499	0.07105927423310425	7.351669505081684e-27	47024	47024	0.02206177786301107	0.3343476488803571	3.162483043373233	0.21866164769713436	0.4133188406241367	3.1747903753284454	0.222078766854551	1.0367526984808588
meox1	E39	chr12:27509505-27510005	12-27509505-27510005	0.07442658745254516	2.7746549806778935e-29	47530	47530	0.052132144733754986	0.35614421227364756	4.0280251512285155	0.19953710843072958	0.45717941471859236	4.0975319225132045	0.20164885138139857	1.2778318444992276
meox1	E40	chr12:27514137-27514637	12-27514137-27514637	0.19276432266797344	2.2655610789340463e-187	52162	52162	0.05455477085670167	0.2636663356214371	1.509056242719126	0.2294048329818113	0.3200832148032046	1.5973522130174949	0.23108874120329742	0.6082523985968097
meox1	E41	chr12:27517334-27517834	12-27517334-27517834	0.07795780205766599	6.055124078783189e-32	55359	55359	0.062231615676894274	0.24136124520830696	1.2441039033028993	0.21350966667521343	0.27657400178050856	1.3148499927339532	0.21599806349584236	0.5149414211192366
meox1	E42	chr12:27518282-27518782	12-27518282-27518782	0.06924509412796737	1.3356636425995554e-25	56307	56307	0.06495029412262056	0.39201044006025065	5.7846572193385075	0.17049485572574066	0.5369919579081055	5.950178150508779	0.09199178542998819	1.7345384456909327
meox1	E43	chr12:27519705-27520205	12-27519705-27520205	0.0328758194580438	4.117992511744092e-07	57730	57730	-0.1565423446743286	0.33205198189824264	2.682481961059078	0.22179440945126486	0.4262629049535993	2.7961466424030754	0.23117445447051058	0.9504528816468872
meox1	E44	chr12:27523936-27524436	12-27523936-27524436	0.1638429960063832	2.6276566363543228e-135	61961	61961	0.13045764581240762	0.31262013292442375	2.82913038113664	0.20969528060048914	0.3826388776881182	2.903389029979973	0.21192019279587956	0.9530748760487984
meox1	E45	chr12:27527932-27528432	12-27527932-27528432	0.09047929024988281	2.2494334957084555e-42	65957	65957	0.05028017117396385	0.39078614467583117	5.643851829558952	0.19188380047127723	0.5115386794062171	3.25938703110486	0.19386593688095807	1.087315307447037
meox1	E46	chr12:27529604-27530104	12-27529604-27530104	0.29018555317667694	0.0	67629	67629	0.1151672940574513	0.28702453891307494	2.1514336661084776	0.22749583215832705	0.3419751699335024	2.4213257503299843	0.23212027590059514	0.8233636021211054
meox1	E47	chr12:27530203-27530703	12-27530203-27530703	0.27767830790246695	0.0	68228	68228	0.023116585203900364	0.267585416700306	1.5163249175398679	0.2258988992105223	0.3225908444159255	1.6534649231213443	0.23331389666037955	0.6240624323778392
meox1	E48	chr12:27530982-27531482	12-27530982-27531482	0.03635090264575078	2.502908843324337e-08	69007	69007	0.03650312593371392	0.36910065753438687	4.7436088232911	0.20678536592131164	0.4879668276821278	5.125448569743038	0.21633029281068153	1.552264475992349
meox1	E49	chr12:27532016-27532516	12-27532016-27532516	0.07053287407030305	1.718364325708229e-26	70041	70041	0.00904736915695846	0.3791630389713133	5.087612047852307	0.20175234687425242	0.5035920887343235	5.421974505694543	0.21681510038105192	1.6328157470507334
meox1	E50	chr12:27541731-27542231	12-27541731-27542231	0.023916743269972375	0.00016800304951027415	79756	79756	-0.04339003474947976	0.3553102157563087	3.692730446045145	0.2175354942703952	0.46023184376680454	3.8964688801430727	0.22116746111241883	1.2356185689318366
meox1	E51	chr12:27544202-27544702	12-27544202-27544702	0.10247849072764091	7.819530724320712e-54	82227	82227	-0.06613336252691424	0.3657548287733807	4.010406828355136	0.21291511334196	0.48370759829017107	4.131828450137985	0.21986712062155064	1.3033936440681075
meox1	E52	chr12:27546774-27547274	12-27546774-27547274	0.31632921859141194	0.0	84799	84799	0.22958160595697913	0.22139155963449583	1.1406744642515454	0.21694544522558426	0.2486047582470603	1.264224350731415	0.22111615148083344	0.49288864399996957
meox1	E53	chr12:27547453-27547953	12-27547453-27547953	0.09642227017864202	7.186241237323901e-48	85478	85478	0.13134309675620054	0.25365180195917075	1.5452689237056005	0.2282536219567454	0.29575376158307926	1.6043718664988293	0.2339711673692046	0.6012843798371607
meox1	E54	chr12:27549229-27549729	12-27549229-27549729	0.04666991497357604	1.2796120025820544e-12	87254	87254	-0.003895920919388327	0.3418018797707409	3.5513330623582653	0.21673602820234453	0.44594004428543954	3.6773042183231386	0.11184324470838776	1.1368472079428962
meox1	E55	chr12:27550403-27550903	12-27550403-27550903	0.15020207356093299	7.79385199990982e-114	88428	88428	0.09983368041719333	0.36353959722533896	4.723186219018022	0.2040899728890855	0.4739081653600677	4.894164329237278	0.20643542434297674	1.4853567469733886
meox1	E56	chr12:27551429-27551929	12-27551429-27551929	0.19366535569822785	3.873765984670403e-189	89454	89454	0.1788691045888963	0.30929451916603795	2.875259554255782	0.21760473142864928	0.38303276985077805	2.9963766467433235	0.22207344743864368	0.9800329762296673
meox1	E57	chr12:27552052-27552552	12-27552052-27552552	0.12314212121686738	5.8498967892932595e-77	90077	90077	0.06726184768119452	0.34823812277815885	4.037820749103388	0.22238303854883903	0.43829540671099676	4.086748513773547	0.22580081609566063	1.2760355767612668
meox1	E58	chr12:27553004-27553504	12-27553004-27553504	0.1864689918073662	2.8482971259453333e-175	91029	91029	-0.02078905307681394	0.23513437476640003	0.9683972738160239	0.1892060758393353	0.26612161486309416	1.0816283075874185	0.19265963986470647	0.44428659679473953
