gene	n_links_raw	n_links_pass_filter	control_p99	mask_low_center	mask_high_center	note	n_enhancers_retained	median_difference_structure_score	mean_difference_structure_score	top3_mean_difference_structure_score	max_difference_structure_score	std_difference_structure_score	divergent_fraction_top10pct	gene_divergence_score	rank_eligible	global_divergent_threshold_top10pct	eligible_rank	absolute_divergence_score	absolute_rank
ARHGAP8	77	0	0.0	5.749907294126364e-05	0.7298295240955126	raw links exist but all filtered out									False	0.8145272979243852			
ARHGAP9	39	0	0.0	7.332535457591189e-05	0.4237799420253454	raw links exist but all filtered out									False	0.8145272979243852			
ARHGDIB	17	0	0.0	0.0008651687510651	0.4554910895580822	raw links exist but all filtered out									False	0.8145272979243852			
ARHGDIG	37	0	1.234363694190978	0.0055790042187136	0.374475620426681	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF1	42	0	0.0	0.000936751261234	0.5220371435375105	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF10	82	0	0.0	0.0006336961058417	0.5209776463079581	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF10L	75	0	0.0	0.0016204114791655	0.4382384443013096	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF12	67	0	0.0	0.0045215240347951	0.3304113478119659	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF15	40	0	0.0	0.0001330253326478	0.4220922208121568	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF17	51	0	0.0	0.0019695225001773	0.4419103332886575	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF18	37	0	0.0	0.0009081308385048	0.3695756847413695	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF25	38	0	0.0	0.0006026487506367	0.528576716087126	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF26	35	0	0.0	0.0008949712902191	0.4204938150003843	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF28	58	0	0.663538887500763	0.0006528794741357	0.4774944467006692	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF3	94	0	0.0	0.0011352845782555	0.3535647295765209	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF35	9	0	0.0	2.9799288672204014e-05	0.693521672699613	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF37	51	0	0.0	0.0001420088634757	0.3970745480189762	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF38	35	0	0.0	0.0	0.5528652417044168	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF39	41	0	0.0	4.462060332741327e-05	0.6710772896609984	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF40	32	0	0.0	0.0016573731721377	0.3089409309579542	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF5	13	0	0.0	0.0	0.7492667017015459	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF6	29	0	0.0	0.0015791680244176	0.417340525452515	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF7	62	0	0.8693373107910154	0.005949017022405	0.337821352362384	raw links exist but all filtered out									False	0.8145272979243852			
ARHGEF9	11	0	0.0	0.0028686691813074	0.3814796187246173	raw links exist but all filtered out									False	0.8145272979243852			
ARID1B	98	0	0.0	0.002633735894438	0.2798639572910907	raw links exist but all filtered out									False	0.8145272979243852			
ARID3A	60	0	0.0	0.0005177257589605	0.3943159376774947	raw links exist but all filtered out									False	0.8145272979243852			
ARID3B	41	0	0.0	0.0005177891516694	0.5055909780712231	raw links exist but all filtered out									False	0.8145272979243852			
ARID3C	50	0	0.0	0.0	1.0	raw links exist but all filtered out									False	0.8145272979243852			
ARID4A	24	0	0.0	0.0024573570139823	0.3455981656241965	raw links exist but all filtered out									False	0.8145272979243852			
ARID4B	42	0	0.0	0.0020233012623148	0.314822345931857	raw links exist but all filtered out									False	0.8145272979243852			
ARID5B	51	0	0.0	0.0006696931095051	0.3578968557078167	raw links exist but all filtered out									False	0.8145272979243852			
ARIH1	22	0	0.0	0.0027671732930282	0.3193365946729039	raw links exist but all filtered out									False	0.8145272979243852			
ARIH2	47	0	0.0	0.0020948843492862	0.2818811879011434	raw links exist but all filtered out									False	0.8145272979243852			
ARL1	12	0	0.0	0.0021287329194729	0.3807296564376682	raw links exist but all filtered out									False	0.8145272979243852			
ARL10	24	0	0.0	0.0022237304423342	0.4399061716923129	raw links exist but all filtered out									False	0.8145272979243852			
ARL11	20	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
ARL13A	14	0	0.0	0.0	0.8273859900051328	raw links exist but all filtered out									False	0.8145272979243852			
ARL13B	22	0	0.6079165279865265	0.000733778996118	0.5055105028001682	raw links exist but all filtered out									False	0.8145272979243852			
ARL14EPL	16	0	0.0	1.7072980366399954e-18	0.8940852707180329	raw links exist but all filtered out									False	0.8145272979243852			
ARL15	61	0	0.5126791596412659	0.001084418874337	0.3129073608963148	raw links exist but all filtered out									False	0.8145272979243852			
ARL17A	6	0	0.0	0.00036466762719	0.4762338852717155	raw links exist but all filtered out									False	0.8145272979243852			
ARL2	38	0	0.6371569257974624	0.0078721676152029	0.3390050625562376	raw links exist but all filtered out									False	0.8145272979243852			
ARL2BP	32	0	0.0	0.0025025333235299	0.363311266639041	raw links exist but all filtered out									False	0.8145272979243852			
ARL3	54	0	1.1098702001571654	0.0099112457867637	0.283767440348895	raw links exist but all filtered out									False	0.8145272979243852			
ARL4C	54	0	1.0073652511835098	0.0057082467829402	0.3567664550067195	raw links exist but all filtered out									False	0.8145272979243852			
ARL4D	35	0	0.0	0.0020878452097941	0.4280206435241197	raw links exist but all filtered out									False	0.8145272979243852			
ARL5A	21	0	0.0	0.0026471493170634	0.3030848153686522	raw links exist but all filtered out									False	0.8145272979243852			
ARL5B	20	0	0.0	0.0028810758747441	0.4100925330982135	raw links exist but all filtered out									False	0.8145272979243852			
ARL5C	43	0	0.0	2.6294752937502286e-05	0.7577620052888575	raw links exist but all filtered out									False	0.8145272979243852			
ARL6	31	0	0.0	0.001053807523226	0.4550476174664029	raw links exist but all filtered out									False	0.8145272979243852			
ARL6IP4	58	0	0.0	0.0017271397575522	0.4020805692440244	raw links exist but all filtered out									False	0.8145272979243852			
ARL6IP6	40	0	0.6819108724594116	0.0016068438821633	0.3250625792123767	raw links exist but all filtered out									False	0.8145272979243852			
ARL8A	41	0	0.5126791596412659	0.0038781612920317	0.3640557902000681	raw links exist but all filtered out									False	0.8145272979243852			
ARL8B	49	0	0.0	0.0036673828685925	0.3962917833113474	raw links exist but all filtered out									False	0.8145272979243852			
ARL9	28	0	0.0	0.0008888667425774	0.466929142525246	raw links exist but all filtered out									False	0.8145272979243852			
ARMC1	22	0	0.6683483672142029	0.0026181963526866	0.3788188629541175	raw links exist but all filtered out									False	0.8145272979243852			
ARMC10	15	0	0.0	0.0030983829494336	0.4525796944528881	raw links exist but all filtered out									False	0.8145272979243852			
ARMC12	26	0	0.0	0.0001938868170116	0.8583509423276765	raw links exist but all filtered out									False	0.8145272979243852			
ARMC2	46	0	0.0	0.001319281826168	0.3935160486174668	raw links exist but all filtered out									False	0.8145272979243852			
ARMC3	42	0	0.0	0.0003999959798352	0.6643589538533506	raw links exist but all filtered out									False	0.8145272979243852			
ARMC5	20	0	0.0	0.0011862113747841	0.4105233551971513	raw links exist but all filtered out									False	0.8145272979243852			
ARMC6	46	0	0.0	0.0018816567438435	0.3826394013054882	raw links exist but all filtered out									False	0.8145272979243852			
ARMC7	54	0	0.0	0.0004286706383631	0.3722827330970171	raw links exist but all filtered out									False	0.8145272979243852			
ARMC8	38	0	0.0	0.0021001854911289	0.3610626372819741	raw links exist but all filtered out									False	0.8145272979243852			
ARMC9	47	0	0.6170316994190216	0.002902278968784	0.4207764690362706	raw links exist but all filtered out									False	0.8145272979243852			
ARMCX1	16	0	0.0	0.0029595473306236	0.3785071351193906	raw links exist but all filtered out									False	0.8145272979243852			
ARMCX2	15	0	0.0	0.0016847181629795	0.3921793683939218	raw links exist but all filtered out									False	0.8145272979243852			
ARMCX3	16	0	0.0	0.0035796910204929	0.3611241088848418	raw links exist but all filtered out									False	0.8145272979243852			
ARMCX4	22	0	0.0	0.0009678595420232	0.3293902820416031	raw links exist but all filtered out									False	0.8145272979243852			
ARMCX5	14	0	0.9493385553359984	0.0004940063820323	0.3233441683303157	raw links exist but all filtered out									False	0.8145272979243852			
ARMCX5-GPRASP2	17	0	1.102623969912529	0.0037343052671383	0.3541057435532832	raw links exist but all filtered out									False	0.8145272979243852			
ARMCX6	16	0	0.0	0.0005339660497432	0.6937339934865319	raw links exist but all filtered out									False	0.8145272979243852			
ARMH1	62	0	0.0	0.0004106884656622	0.5210302140053279	raw links exist but all filtered out									False	0.8145272979243852			
ARMH2	28	0	0.0	2.678694390439213e-05	0.7174505037115767	raw links exist but all filtered out									False	0.8145272979243852			
ARMH3	71	0	0.0	0.0023422356905249	0.4623882672571298	raw links exist but all filtered out									False	0.8145272979243852			
ARMH4	58	0	0.0	0.0029865367747099	0.3662997645737648	raw links exist but all filtered out									False	0.8145272979243852			
ARMS2	36	0	0.0	0.0	0.6779792462356512	raw links exist but all filtered out									False	0.8145272979243852			
ARMT1	20	0	0.0	0.0012703075860702	0.3860099234121696	raw links exist but all filtered out									False	0.8145272979243852			
ARNT	26	0	0.0	0.0007469347942234	0.4434011323598197	raw links exist but all filtered out									False	0.8145272979243852			
ARNT2	72	0	0.5855552390217781	0.0071642805183857	0.3375339089959846	raw links exist but all filtered out									False	0.8145272979243852			
ARPC1A	27	0	1.0227646374702453	0.0032840477721634	0.2909595096096986	raw links exist but all filtered out									False	0.8145272979243852			
ARPC1B	23	0	0.0	0.0012283015226376	0.3563493382641639	raw links exist but all filtered out									False	0.8145272979243852			
ARPC2	33	0	1.2799004316329956	0.0123789563635388	0.301056307240105	raw links exist but all filtered out									False	0.8145272979243852			
ARPC3	28	0	1.2640397202968596	0.0102897465649284	0.3310098384096756	raw links exist but all filtered out									False	0.8145272979243852			
ARPC4	36	0	0.0	0.0046625396154901	0.3365556495663245	raw links exist but all filtered out									False	0.8145272979243852			
ARPC5L	31	0	0.0	0.0038223632925217	0.3731935603874742	raw links exist but all filtered out									False	0.8145272979243852			
ARPIN	40	0	0.0	0.0011760237250704	0.5001133226354678	raw links exist but all filtered out									False	0.8145272979243852			
ARPP19	22	0	1.283727960586548	0.0108205758962303	0.3349164792548606	raw links exist but all filtered out									False	0.8145272979243852			
ARPP21	41	0	0.0	0.0025773204707695	0.3856143928743495	raw links exist but all filtered out									False	0.8145272979243852			
ARR3	21	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
ARRB1	56	0	0.6931471824645996	0.0043552431338734	0.2803640238308679	raw links exist but all filtered out									False	0.8145272979243852			
ARRB2	32	0	0.0	0.0035138291144142	0.4609283720558479	raw links exist but all filtered out									False	0.8145272979243852			
ARRDC1	40	0	0.0	0.0013831388156801	0.4312167279981863	raw links exist but all filtered out									False	0.8145272979243852			
ARRDC2	35	0	0.0	0.0001601883760182	0.6314715426757749	raw links exist but all filtered out									False	0.8145272979243852			
ARRDC3	27	0	0.9110352396965028	0.001670473595053	0.3601628919341283	raw links exist but all filtered out									False	0.8145272979243852			
ARRDC4	28	0	0.0	0.0006749458281164	0.4644758377169751	raw links exist but all filtered out									False	0.8145272979243852			
ARRDC5	51	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
ARSA	38	0	0.0	0.0003402306658454	0.4289762012492641	raw links exist but all filtered out									False	0.8145272979243852			
ARSB	50	0	0.0	0.0007820406391656	0.4469119813250559	raw links exist but all filtered out									False	0.8145272979243852			
ARSD	25	0	0.0	0.0005555248520589	0.4297557494200843	raw links exist but all filtered out									False	0.8145272979243852			
ARSF	18	0	0.0	0.0001623247538879	0.6670198852482621	raw links exist but all filtered out									False	0.8145272979243852			
ARSG	44	0	0.0	0.0005962348761097	0.4910566969054986	raw links exist but all filtered out									False	0.8145272979243852			
ARSH	18	0	0.0	0.0	0.5637607295676013	raw links exist but all filtered out									False	0.8145272979243852			
ARSI	54	0	0.0	0.0001283120616222	0.6029553177424752	raw links exist but all filtered out									False	0.8145272979243852			
ARSJ	36	0	0.0	1.9241785690715336e-05	0.8297922352906337	raw links exist but all filtered out									False	0.8145272979243852			
ARSK	20	0	0.0	0.0005625626492619	0.6555999190703602	raw links exist but all filtered out									False	0.8145272979243852			
ART1	17	0	0.0	0.0	0.7227394686483647	raw links exist but all filtered out									False	0.8145272979243852			
ART3	33	0	0.0	0.0001760196177155	0.5277367156568441	raw links exist but all filtered out									False	0.8145272979243852			
ART5	14	0	0.0	2.077927756988879e-05	0.5942576302406499	raw links exist but all filtered out									False	0.8145272979243852			
ARTN	42	0	0.0	0.0001380821346147	0.6690582826447734	raw links exist but all filtered out									False	0.8145272979243852			
